class_id_a,class_a,class_id_b,class_b,texture_similarity,texture_distance,color_similarity,color_distance,texture_minus_color,color_minus_texture,cause_tag
10,bread,90,soy,0.6638426785517018,0.33615732144829824,0.18816716324668492,0.8118328367533151,0.47567551530501684,-0.47567551530501684,texture-driven
52,lettuce,91,spring onion,0.6634193072409527,0.33658069275904734,0.7212187621878325,0.27878123781216746,-0.05779945494687988,0.05779945494687988,mixed
63,oyster mushroom,76,pumpkin,0.6633134911444576,0.3366865088555424,0.01597496314787672,0.9840250368521233,0.6473385279965809,-0.6473385279965809,texture-driven
45,ice cream,52,lettuce,0.6632504980401488,0.3367495019598512,-0.30196910404433064,1.3019691040443306,0.9652196020844794,-0.9652196020844794,texture-driven
50,lamb,90,soy,0.6627092469558494,0.33729075304415057,-0.38871183855666813,1.3887118385566681,1.0514210855125175,-1.0514210855125175,texture-driven
23,cilantro mint,88,snow peas,0.6623945723589609,0.33760542764103907,0.7131836145918987,0.2868163854081013,-0.05078904223293779,0.05078904223293779,mixed
61,orange,89,soup,0.6623668516351511,0.3376331483648489,0.7035191211583618,0.2964808788416382,-0.041152269523210716,0.041152269523210716,mixed
78,raspberry,86,shiitake,0.6622694711837722,0.3377305288162278,0.601935688860621,0.398064311139379,0.06033378232315123,-0.06033378232315123,mixed
23,cilantro mint,95,tofu,0.6612442933870571,0.33875570661294285,0.022615656331072986,0.977384343668927,0.6386286370559842,-0.6386286370559842,texture-driven
39,garlic,78,raspberry,0.6612247989002843,0.3387752010997157,-0.3559441946731108,1.3559441946731108,1.017168993573395,-1.017168993573395,texture-driven
20,cherry,98,watermelon,0.6605499281413723,0.33945007185862774,0.20011558572660026,0.7998844142733997,0.460434342414772,-0.460434342414772,texture-driven
2,apricot,43,hamburg,0.6604958213802349,0.3395041786197651,0.40005758399508595,0.599942416004914,0.26043823738514893,-0.26043823738514893,texture-driven
48,king oyster mushroom,67,pear,0.6589792405618977,0.3410207594381023,0.3101372469920678,0.6898627530079322,0.3488419935698299,-0.3488419935698299,texture-driven
67,pear,74,potato,0.6582959561546249,0.3417040438453751,-0.10485757399820805,1.104857573998208,0.7631535301528329,-0.7631535301528329,texture-driven
9,blueberry,98,watermelon,0.6581615074511131,0.3418384925488869,-0.43703079331099737,1.4370307933109974,1.0951923007621105,-1.0951923007621105,texture-driven
29,dried cranberries,98,watermelon,0.658062336726054,0.34193766327394604,0.37869699851808025,0.6213030014819197,0.2793653382079737,-0.2793653382079737,texture-driven
30,egg,46,juice,0.6578145645281855,0.34218543547181446,0.33744735875858356,0.6625526412414164,0.320367205769602,-0.320367205769602,texture-driven
29,dried cranberries,61,orange,0.6568847297431544,0.34311527025684563,-0.1257224718694543,1.1257224718694543,0.7826072016126087,-0.7826072016126087,texture-driven
38,fried meat,48,king oyster mushroom,0.6564579718736525,0.3435420281263475,0.7469023232056542,0.2530976767943458,-0.09044435133200168,0.09044435133200168,mixed
59,olives,94,tea,0.6562418361987205,0.34375816380127955,0.6172957230060462,0.3827042769939538,0.03894611319267427,-0.03894611319267427,mixed
7,bean sprouts,66,peanut,0.6559971945874757,0.34400280541252426,0.6579776018258275,0.34202239817417246,-0.0019804072383518,0.0019804072383518,mixed
80,rice,87,shrimp,0.6557379582391052,0.3442620417608948,0.6083188156303435,0.3916811843696565,0.04741914260876168,-0.04741914260876168,mixed
27,cucumber,48,king oyster mushroom,0.6556819008026981,0.34431809919730194,0.4641691913544107,0.5358308086455893,0.19151270944828735,-0.19151270944828735,texture-driven
62,other ingredients,71,pizza,0.6547384740562444,0.3452615259437556,0.8743099655251214,0.1256900344748786,-0.219571491468877,0.219571491468877,color-driven
15,carrot,54,melon,0.6546799278828982,0.3453200721171018,0.6029306032986231,0.39706939670137686,0.05174932458427506,-0.05174932458427506,mixed
77,rape,90,soy,0.6546233209939485,0.3453766790060515,0.2946494504160264,0.7053505495839736,0.3599738705779221,-0.3599738705779221,texture-driven
76,pumpkin,96,tomato,0.6545078281621899,0.3454921718378101,0.5237943935811622,0.4762056064188378,0.1307134345810277,-0.1307134345810277,texture-driven
3,asparagus,16,cashew,0.6544405522263554,0.34555944777364456,-0.5243783276978125,1.5243783276978125,1.178818879924168,-1.178818879924168,texture-driven
24,coffee,45,ice cream,0.65434926304002,0.34565073695998005,-0.13883893123797586,1.1388389312379759,0.7931881942779958,-0.7931881942779958,texture-driven
32,eggplant,38,fried meat,0.6533796377152964,0.3466203622847036,0.3908606623740676,0.6091393376259324,0.2625189753412288,-0.2625189753412288,texture-driven
26,crab,40,ginger,0.6528159270568636,0.34718407294313636,0.11302047024229323,0.8869795297577068,0.5397954568145704,-0.5397954568145704,texture-driven
41,grape,70,pineapple,0.6526932540016397,0.3473067459983603,-0.6028114083698943,1.6028114083698943,1.255504662371534,-1.255504662371534,texture-driven
28,date,44,hanamaki baozi,0.6525796597012288,0.3474203402987712,0.10232924866921178,0.8976707513307882,0.550250411032017,-0.550250411032017,texture-driven
44,hanamaki baozi,90,soy,0.6522892707496187,0.34771072925038127,-0.11584358572008524,1.1158435857200852,0.768132856469704,-0.768132856469704,texture-driven
17,cauliflower,29,dried cranberries,0.6511614172464814,0.34883858275351864,-0.41288486732804763,1.4128848673280476,1.064046284574529,-1.064046284574529,texture-driven
55,milk,96,tomato,0.6511175096745598,0.34888249032544016,-0.2316660803648256,1.2316660803648256,0.8827835900393854,-0.8827835900393854,texture-driven
13,cake,79,red beans,0.650644037316902,0.349355962683098,0.4154047086243189,0.5845952913756811,0.23523932869258313,-0.23523932869258313,texture-driven
68,pepper,97,walnut,0.6502396501075312,0.34976034989246885,0.47964702745524623,0.5203529725447538,0.17059262265228492,-0.17059262265228492,texture-driven
15,carrot,25,corn,0.6500956271543266,0.34990437284567344,0.830552220420285,0.16944777957971502,-0.18045659326595842,0.18045659326595842,color-driven
34,fig,48,king oyster mushroom,0.649249100382106,0.35075089961789396,0.10920150762471847,0.8907984923752815,0.5400475927573876,-0.5400475927573876,texture-driven
62,other ingredients,77,rape,0.6487709589466641,0.35122904105333586,-0.7304467318763699,1.7304467318763699,1.379217690823034,-1.379217690823034,texture-driven
2,apricot,67,pear,0.6487161030516179,0.35128389694838213,-0.4738062778246772,1.4738062778246772,1.122522380876295,-1.122522380876295,texture-driven
43,hamburg,101,wine,0.6485163555068773,0.35148364449312275,0.3264850295346208,0.6735149704653792,0.3220313259722565,-0.3220313259722565,texture-driven
4,avocado,64,pasta,0.6484154554783017,0.3515845445216983,-0.052577366185258434,1.0525773661852584,0.7009928216635601,-0.7009928216635601,texture-driven
94,tea,95,tofu,0.6468707671291155,0.3531292328708845,-0.06931657097720079,1.0693165709772008,0.7161873381063163,-0.7161873381063163,texture-driven
29,dried cranberries,55,milk,0.6464377780219398,0.3535622219780602,-0.2328620596704507,1.2328620596704507,0.8792998376923905,-0.8792998376923905,texture-driven
17,cauliflower,94,tea,0.6463517641790116,0.35364823582098837,-0.042204501675237927,1.042204501675238,0.6885562658542496,-0.6885562658542496,texture-driven
2,apricot,10,bread,0.6463511225240017,0.35364887747599827,0.6078606407378677,0.3921393592621323,0.03849048178613401,-0.03849048178613401,mixed
53,mango,101,wine,0.6463009757184192,0.35369902428158084,-0.718941468239461,1.718941468239461,1.36524244395788,-1.36524244395788,texture-driven
57,noodles,99,white button mushroom,0.6461227262669959,0.35387727373300415,0.0566461154595701,0.9433538845404299,0.5894766108074257,-0.5894766108074257,texture-driven
2,apricot,40,ginger,0.6457549739883108,0.35424502601168917,-0.13527924409685466,1.1352792440968547,0.7810342180851655,-0.7810342180851655,texture-driven
13,cake,34,fig,0.6441885239309111,0.3558114760690889,0.8838251819482542,0.11617481805174579,-0.23963665801734313,0.23963665801734313,color-driven
8,biscuit,62,other ingredients,0.6438937509915297,0.3561062490084703,0.7899530527581827,0.21004694724181727,-0.14605930176665305,0.14605930176665305,color-driven
85,shellfish,92,steak,0.6438147988816462,0.35618520111835383,-0.14193526738456685,1.1419352673845669,0.785750066266213,-0.785750066266213,texture-driven
52,lettuce,94,tea,0.6437950303531038,0.3562049696468962,0.4254885608083281,0.5745114391916719,0.21830646954477573,-0.21830646954477573,texture-driven
91,spring onion,98,watermelon,0.6435411056306186,0.3564588943693814,-0.5833569036424897,1.5833569036424897,1.2268980092731083,-1.2268980092731083,texture-driven
56,milkshake,102,wonton dumplings,0.642745288175688,0.357254711824312,0.5874737135554813,0.4125262864445187,0.05527157462020671,-0.05527157462020671,mixed
91,spring onion,97,walnut,0.6426391142631654,0.35736088573683455,0.4125502824573979,0.5874497175426021,0.23008883180576756,-0.23008883180576756,texture-driven
32,eggplant,69,pie,0.6418045631790014,0.35819543682099864,-0.8217598342100028,1.8217598342100028,1.4635643973890042,-1.4635643973890042,texture-driven
63,oyster mushroom,89,soup,0.641638530763803,0.35836146923619705,0.6214171315952068,0.37858286840479316,0.02022139916859611,-0.02022139916859611,mixed
48,king oyster mushroom,73,pork,0.6414964167767866,0.3585035832232134,0.43683552382590296,0.563164476174097,0.20466089295088363,-0.20466089295088363,texture-driven
41,grape,95,tofu,0.6412711166588118,0.35872888334118824,-0.39451403099262494,1.394514030992625,1.0357851476514366,-1.0357851476514366,texture-driven
46,juice,96,tomato,0.6412390288687773,0.35876097113122274,0.49354693478934575,0.5064530652106543,0.1476920940794315,-0.1476920940794315,texture-driven
8,biscuit,48,king oyster mushroom,0.6412251845170491,0.35877481548295087,-0.0263732372776726,1.0263732372776726,0.6675984217947217,-0.6675984217947217,texture-driven
70,pineapple,75,pudding,0.6408600994169926,0.3591399005830074,0.6131112176724595,0.38688878232754054,0.02774888174453316,-0.02774888174453316,mixed
45,ice cream,51,lemon,0.6402856661240517,0.3597143338759483,0.5650163861832428,0.4349836138167572,0.0752692799408089,-0.0752692799408089,mixed
58,okra,78,raspberry,0.6400299138817557,0.3599700861182443,0.5584940931167017,0.44150590688329827,0.08153582076505395,-0.08153582076505395,mixed
17,cauliflower,46,juice,0.6397438900046615,0.3602561099953385,0.49680635444456756,0.5031936455554324,0.14293753556009392,-0.14293753556009392,texture-driven
53,mango,98,watermelon,0.639140114008766,0.360859885991234,0.7688491160654785,0.23115088393452154,-0.12970900205671243,0.12970900205671243,color-driven
10,bread,87,shrimp,0.6389033259015557,0.36109667409844426,0.7995800235330304,0.20041997646696963,-0.16067669763147463,0.16067669763147463,color-driven
62,other ingredients,86,shiitake,0.6384246846688124,0.3615753153311876,-0.30739909228682594,1.307399092286826,0.9458237769556384,-0.9458237769556384,texture-driven
51,lemon,55,milk,0.6383475927153046,0.3616524072846954,0.45156854275691827,0.5484314572430817,0.18677904995838635,-0.18677904995838635,texture-driven
10,bread,67,pear,0.6379583041358461,0.3620416958641539,0.05002977136942088,0.9499702286305791,0.5879285327664252,-0.5879285327664252,texture-driven
28,date,92,steak,0.6372223201501693,0.36277767984983067,0.37772476179860504,0.622275238201395,0.2594975583515643,-0.2594975583515643,texture-driven
55,milk,56,milkshake,0.6371744115775596,0.3628255884224404,0.9791471390057009,0.02085286099429906,-0.34197272742814133,0.34197272742814133,color-driven
29,dried cranberries,68,pepper,0.6367213129720993,0.36327868702790067,0.5338741205174323,0.4661258794825677,0.102847192454667,-0.102847192454667,texture-driven
43,hamburg,87,shrimp,0.6363974585969584,0.3636025414030416,-0.40585814154138644,1.4058581415413864,1.0422556001383447,-1.0422556001383447,texture-driven
86,shiitake,95,tofu,0.6360332778331592,0.3639667221668408,-0.14905475363912823,1.1490547536391282,0.7850880314722875,-0.7850880314722875,texture-driven
31,egg tart,79,red beans,0.6355768108947664,0.36442318910523364,0.21427759888658549,0.7857224011134145,0.4212992120081809,-0.4212992120081809,texture-driven
52,lettuce,98,watermelon,0.6347389507067027,0.3652610492932973,-0.25920780158647005,1.25920780158647,0.8939467522931728,-0.8939467522931728,texture-driven
9,blueberry,83,sausage,0.6338219573924456,0.3661780426075544,0.2889655322789062,0.7110344677210938,0.3448564251135394,-0.3448564251135394,texture-driven
18,celery stick,19,cheese butter,0.6337596817906029,0.36624031820939706,0.3954589824634449,0.6045410175365551,0.23830069932715803,-0.23830069932715803,texture-driven
23,cilantro mint,59,olives,0.63370322664242,0.36629677335758004,0.7526880553701357,0.24731194462986428,-0.11898482872771576,0.11898482872771576,color-driven
3,asparagus,68,pepper,0.6332661953350438,0.3667338046649562,0.6417849251397479,0.35821507486025206,-0.00851872980470414,0.00851872980470414,mixed
29,dried cranberries,52,lettuce,0.6330738880012805,0.3669261119987195,0.16005530717062166,0.8399446928293783,0.47301858083065884,-0.47301858083065884,texture-driven
44,hanamaki baozi,64,pasta,0.6324778516570199,0.36752214834298014,-0.033104936211107994,1.033104936211108,0.6655827878681279,-0.6655827878681279,texture-driven
30,egg,89,soup,0.6323134928290397,0.3676865071709603,0.29688062275025895,0.703119377249741,0.33543287007878075,-0.33543287007878075,texture-driven
51,lemon,75,pudding,0.6322487863360938,0.3677512136639062,0.5798011898696299,0.4201988101303701,0.05244759646646391,-0.05244759646646391,mixed
11,broccoli,90,soy,0.6319618486942351,0.3680381513057649,0.12625107145874048,0.8737489285412595,0.5057107772354946,-0.5057107772354946,texture-driven
6,banana,29,dried cranberries,0.6313084985558185,0.3686915014441815,-0.7591128445533974,1.7591128445533974,1.390421343109216,-1.390421343109216,texture-driven
10,bread,92,steak,0.6312241865190272,0.36877581348097277,-0.38804515137223716,1.3880451513722372,1.0192693378912643,-1.0192693378912643,texture-driven
15,carrot,53,mango,0.6300426599425947,0.3699573400574053,0.8757999881205637,0.1242000118794363,-0.24575732817796903,0.24575732817796903,color-driven
59,olives,86,shiitake,0.628887809884089,0.371112190115911,0.6498737027178131,0.3501262972821869,-0.020985892833724096,0.020985892833724096,mixed
94,tea,101,wine,0.6285095163517739,0.3714904836482261,0.3716227850130447,0.6283772149869553,0.2568867313387292,-0.2568867313387292,texture-driven
58,okra,86,shiitake,0.6284591197725397,0.37154088022746035,0.8617868435559649,0.1382131564440351,-0.23332772378342526,0.23332772378342526,color-driven
19,cheese butter,65,peach,0.6283896878957157,0.3716103121042843,-0.29734549184963743,1.2973454918496374,0.9257351797453531,-0.9257351797453531,texture-driven
68,pepper,86,shiitake,0.6281872966176845,0.37181270338231553,0.5370375244634088,0.4629624755365912,0.09114977215427567,-0.09114977215427567,mixed
6,banana,53,mango,0.627576285617624,0.372423714382376,0.3545685596403232,0.6454314403596768,0.27300772597730083,-0.27300772597730083,texture-driven
26,crab,30,egg,0.6270323416760955,0.37296765832390455,0.23820755208665467,0.7617924479133453,0.3888247895894408,-0.3888247895894408,texture-driven
11,broccoli,79,red beans,0.6259395045409141,0.37406049545908593,0.6341963400974866,0.3658036599025134,-0.008256835556572528,0.008256835556572528,mixed
51,lemon,89,soup,0.625853325645749,0.374146674354251,0.46785993389781466,0.5321400661021853,0.15799339174793436,-0.15799339174793436,texture-driven
18,celery stick,57,noodles,0.6250925431330255,0.37490745686697446,0.4839683823785115,0.5160316176214885,0.14112416075451406,-0.14112416075451406,texture-driven
12,cabbage,69,pie,0.6249072478868986,0.37509275211310145,-0.3122509847810311,1.312250984781031,0.9371582326679296,-0.9371582326679296,texture-driven
4,avocado,100,white radish,0.6239281309567706,0.3760718690432294,0.04576085741531555,0.9542391425846845,0.578167273541455,-0.578167273541455,texture-driven
6,banana,94,tea,0.623502688963969,0.376497311036031,-0.45236518385858493,1.452365183858585,1.075867872822554,-1.075867872822554,texture-driven
43,hamburg,67,pear,0.6232973846863251,0.3767026153136749,-0.8733517864931346,1.8733517864931346,1.4966491711794596,-1.4966491711794596,texture-driven
48,king oyster mushroom,80,rice,0.6228769010039469,0.3771230989960531,-0.6588527193783036,1.6588527193783036,1.2817296203822504,-1.2817296203822504,texture-driven
41,grape,96,tomato,0.6228120673435096,0.3771879326564904,0.1003308532621775,0.8996691467378225,0.5224812140813321,-0.5224812140813321,texture-driven
0,almond,49,kiwi,0.6227394191782508,0.3772605808217492,0.6411309323804355,0.3588690676195645,-0.018391513202184684,0.018391513202184684,mixed
58,okra,71,pizza,0.6224218703682033,0.3775781296317967,0.07642578435884606,0.9235742156411539,0.5459960860093572,-0.5459960860093572,texture-driven
15,carrot,80,rice,0.6213632622484974,0.37863673775150264,0.06424832977800365,0.9357516702219963,0.5571149324704937,-0.5571149324704937,texture-driven
56,milkshake,67,pear,0.6195528686229416,0.38044713137705843,-0.2088465164653246,1.2088465164653246,0.8283993850882662,-0.8283993850882662,texture-driven
86,shiitake,93,strawberry,0.6192146837710834,0.38078531622891665,0.416062306094124,0.583937693905876,0.20315237767695937,-0.20315237767695937,texture-driven
43,hamburg,64,pasta,0.6188532221657466,0.38114677783425344,-0.2329267764284375,1.2329267764284375,0.8517799985941841,-0.8517799985941841,texture-driven
54,melon,89,soup,0.6186684017971229,0.3813315982028771,0.8725828828935129,0.12741711710648707,-0.25391448109639003,0.25391448109639003,color-driven
32,eggplant,35,fish,0.6182499662188953,0.3817500337811047,-0.8042942384837186,1.8042942384837186,1.4225442047026138,-1.4225442047026138,texture-driven
59,olives,96,tomato,0.6180706201270878,0.3819293798729122,-0.034895487601940056,1.03489548760194,0.6529661077290279,-0.6529661077290279,texture-driven
27,cucumber,66,peanut,0.618016985493064,0.38198301450693595,0.8673304503487144,0.13266954965128563,-0.2493134648556503,0.2493134648556503,color-driven
57,noodles,91,spring onion,0.6173819936558399,0.3826180063441601,-0.37724650651340763,1.3772465065134076,0.9946285001692475,-0.9946285001692475,texture-driven
22,chocolate,78,raspberry,0.6159839124407858,0.38401608755921424,0.6198257473784801,0.38017425262151994,-0.0038418349376942995,0.0038418349376942995,mixed
16,cashew,19,cheese butter,0.6156715602186569,0.3843284397813431,0.43770801205307497,0.562291987946925,0.1779635481655819,-0.1779635481655819,texture-driven
21,chicken duck,32,eggplant,0.6152782139958916,0.38472178600410845,-0.08561017660567205,1.085610176605672,0.7008883906015636,-0.7008883906015636,texture-driven
11,broccoli,48,king oyster mushroom,0.6142837909950893,0.38571620900491066,0.7202003211967752,0.27979967880322476,-0.1059165302016859,0.1059165302016859,color-driven
15,carrot,61,orange,0.6140837896771112,0.3859162103228888,0.7407136937553769,0.2592863062446231,-0.1266299040782657,0.1266299040782657,color-driven
44,hanamaki baozi,71,pizza,0.6140262621729208,0.3859737378270792,0.45057531920927363,0.5494246807907264,0.16345094296364715,-0.16345094296364715,texture-driven
17,cauliflower,30,egg,0.613731737669749,0.386268262330251,0.6985301013599513,0.3014698986400487,-0.08479836369020233,0.08479836369020233,mixed
58,okra,97,walnut,0.6127684661802869,0.3872315338197131,0.6071608038673321,0.39283919613266793,0.005607662312954842,-0.005607662312954842,mixed
73,pork,79,red beans,0.6126851565789686,0.3873148434210314,0.5893569940875127,0.41064300591248726,0.02332816249145586,-0.02332816249145586,mixed
23,cilantro mint,78,raspberry,0.6123881258620588,0.3876118741379412,0.6019813555116805,0.3980186444883195,0.010406770350378292,-0.010406770350378292,mixed
3,asparagus,22,chocolate,0.6116532983101621,0.38834670168983787,0.5402728420652589,0.45972715793474106,0.07138045624490319,-0.07138045624490319,mixed
4,avocado,40,ginger,0.6103717262325001,0.38962827376749987,0.323667173627329,0.676332826372671,0.28670455260517114,-0.28670455260517114,texture-driven
54,melon,94,tea,0.6103089299859847,0.38969107001401526,0.142331542479461,0.857668457520539,0.46797738750652373,-0.46797738750652373,texture-driven
81,salad,90,soy,0.6099648808059429,0.3900351191940571,-0.8554808997076369,1.8554808997076369,1.4654457805135799,-1.4654457805135799,texture-driven
57,noodles,88,snow peas,0.6092588963497236,0.39074110365027637,-0.09613623280369721,1.0961362328036972,0.7053951291534208,-0.7053951291534208,texture-driven
6,banana,65,peach,0.6090705102806185,0.39092948971938146,-0.24439686022961693,1.244396860229617,0.8534673705102355,-0.8534673705102355,texture-driven
24,coffee,53,mango,0.6087086225197699,0.39129137748023013,-0.2878632214728394,1.2878632214728394,0.8965718439926093,-0.8965718439926093,texture-driven
57,noodles,68,pepper,0.6086848383781606,0.39131516162183944,-0.8530056309786438,1.8530056309786438,1.4616904693568045,-1.4616904693568045,texture-driven
3,asparagus,86,shiitake,0.6085165226366602,0.39148347736333977,0.5061477257008046,0.4938522742991954,0.10236879693585565,-0.10236879693585565,texture-driven
10,bread,13,cake,0.6083819883006135,0.3916180116993865,-0.3206333823749705,1.3206333823749705,0.929015370675584,-0.929015370675584,texture-driven
65,peach,74,potato,0.607015461667382,0.39298453833261804,-0.14152298933720875,1.1415229893372087,0.7485384510045907,-0.7485384510045907,texture-driven
11,broccoli,66,peanut,0.6065079434535814,0.3934920565464186,0.36449440576067593,0.6355055942393241,0.24201353769290546,-0.24201353769290546,texture-driven
14,candy,96,tomato,0.6063910859807584,0.3936089140192416,-0.5030266242637436,1.5030266242637436,1.109417710244502,-1.109417710244502,texture-driven
83,sausage,96,tomato,0.6061823574224767,0.3938176425775233,0.558682725739317,0.441317274260683,0.04749963168315974,-0.04749963168315974,mixed
28,date,79,red beans,0.606082424899594,0.39391757510040604,0.9403116285259282,0.0596883714740718,-0.33422920362633424,0.33422920362633424,color-driven
45,ice cream,76,pumpkin,0.6060611707263527,0.3939388292736473,-0.6222390055750804,1.6222390055750804,1.228300176301433,-1.228300176301433,texture-driven
28,date,32,eggplant,0.6059341746996928,0.3940658253003072,0.7972383178039042,0.2027616821960958,-0.1913041431042114,0.1913041431042114,color-driven
34,fig,69,pie,0.6056035847397768,0.3943964152602232,-0.5265324466662089,1.526532446666209,1.1321360314059858,-1.1321360314059858,texture-driven
39,garlic,88,snow peas,0.6054339813453382,0.3945660186546618,-0.7906703145461513,1.7906703145461513,1.3961042958914895,-1.3961042958914895,texture-driven
83,sausage,91,spring onion,0.6051840762140107,0.3948159237859893,-0.22347072120470424,1.2234707212047042,0.828654797418715,-0.828654797418715,texture-driven
90,soy,102,wonton dumplings,0.6050500919265259,0.3949499080734741,-0.00866805798127257,1.0086680579812726,0.6137181499077985,-0.6137181499077985,texture-driven
4,avocado,37,french fries,0.6047582177232536,0.39524178227674645,0.046760297518120275,0.9532397024818797,0.5579979202051333,-0.5579979202051333,texture-driven
34,fig,79,red beans,0.604745033389632,0.39525496661036796,0.6649147640803669,0.33508523591963313,-0.060169730690734835,0.060169730690734835,mixed
12,cabbage,21,chicken duck,0.6045893291271062,0.39541067087289383,-0.7912410675346528,1.7912410675346528,1.3958303966617591,-1.3958303966617591,texture-driven
28,date,38,fried meat,0.6045215006815869,0.39547849931841306,0.5155916334898298,0.48440836651017016,0.0889298671917571,-0.0889298671917571,mixed
24,coffee,70,pineapple,0.604502052470614,0.39549794752938605,-0.5924714578690602,1.5924714578690602,1.1969735103396741,-1.1969735103396741,texture-driven
17,cauliflower,89,soup,0.604254469031427,0.395745530968573,0.5581899375671722,0.44181006243282783,0.04606453146425482,-0.04606453146425482,mixed
14,candy,19,cheese butter,0.6036570450273578,0.39634295497264216,0.18654062149630612,0.8134593785036939,0.4171164235310517,-0.4171164235310517,texture-driven
29,dried cranberries,95,tofu,0.6035693216197775,0.3964306783802225,-0.06794113378421596,1.067941133784216,0.6715104554039935,-0.6715104554039935,texture-driven
12,cabbage,35,fish,0.6030379826920658,0.39696201730793423,-0.3345302551458791,1.334530255145879,0.9375682378379449,-0.9375682378379449,texture-driven
16,cashew,49,kiwi,0.6020602493784332,0.39793975062156683,0.5535007972748407,0.4464992027251593,0.04855945210359247,-0.04855945210359247,mixed
28,date,69,pie,0.6019071250308404,0.39809287496915957,-0.7297989969227494,1.7297989969227494,1.33170612195359,-1.33170612195359,texture-driven
62,other ingredients,78,raspberry,0.5999030259873782,0.4000969740126218,-0.5588799996254294,1.5588799996254294,1.1587830256128075,-1.1587830256128075,texture-driven
1,apple,27,cucumber,0.5996068409919223,0.4003931590080777,0.5037364275336684,0.49626357246633157,0.09587041345825387,-0.09587041345825387,mixed
11,broccoli,58,okra,0.5995832224626768,0.4004167775373232,0.8947391652134673,0.1052608347865327,-0.2951559427507905,0.2951559427507905,color-driven
44,hanamaki baozi,92,steak,0.5991390112202235,0.4008609887797765,-0.07121948838024528,1.0712194883802453,0.6703584996004688,-0.6703584996004688,texture-driven
46,juice,51,lemon,0.5979543581534597,0.40204564184654035,0.4116491044209407,0.5883508955790593,0.18630525373251894,-0.18630525373251894,texture-driven
58,okra,92,steak,0.59788786327653,0.40211213672347,0.49284603631549173,0.5071539636845083,0.10504182696103825,-0.10504182696103825,texture-driven
68,pepper,98,watermelon,0.5977757415857078,0.4022242584142922,0.13642324368891678,0.8635767563110832,0.461352497896791,-0.461352497896791,texture-driven
46,juice,70,pineapple,0.5976136193228402,0.4023863806771598,0.480483295645608,0.519516704354392,0.1171303236772322,-0.1171303236772322,texture-driven
70,pineapple,98,watermelon,0.5972280257981025,0.4027719742018975,0.2958631429690789,0.7041368570309211,0.30136488282902363,-0.30136488282902363,texture-driven
6,banana,17,cauliflower,0.5970019201236508,0.40299807987634917,0.7963130352084432,0.2036869647915568,-0.19931111508479238,0.19931111508479238,color-driven
7,bean sprouts,38,fried meat,0.596938303983088,0.403061696016912,-0.4800897468995411,1.480089746899541,1.077028050882629,-1.077028050882629,texture-driven
52,lettuce,59,olives,0.5968248423747485,0.40317515762525147,0.35821515996010955,0.6417848400398904,0.23860968241463898,-0.23860968241463898,texture-driven
16,cashew,52,lettuce,0.5966855069504533,0.4033144930495467,-0.3912889439812852,1.3912889439812852,0.9879744509317385,-0.9879744509317385,texture-driven
62,other ingredients,93,strawberry,0.5965907816476168,0.4034092183523832,-0.2570295707833967,1.2570295707833967,0.8536203524310135,-0.8536203524310135,texture-driven
50,lamb,58,okra,0.5951282455351261,0.4048717544648739,0.7222275089398789,0.27777249106012114,-0.12709926340475275,0.12709926340475275,color-driven
48,king oyster mushroom,102,wonton dumplings,0.5948065971358862,0.40519340286411376,-0.43651764286993955,1.4365176428699395,1.0313242400058258,-1.0313242400058258,texture-driven
19,cheese butter,61,orange,0.5942265040479443,0.4057734959520557,0.4140165259507541,0.5859834740492459,0.1802099780971902,-0.1802099780971902,texture-driven
54,melon,102,wonton dumplings,0.5932073327985875,0.4067926672014125,0.9184396162050685,0.08156038379493147,-0.325232283406481,0.325232283406481,color-driven
40,ginger,56,milkshake,0.5931648629336984,0.4068351370663016,0.5523995422072424,0.4476004577927576,0.040765320726456,-0.040765320726456,mixed
11,broccoli,37,french fries,0.5930829759030904,0.40691702409690955,-0.3987840757788703,1.3987840757788703,0.9918670516819608,-0.9918670516819608,texture-driven
70,pineapple,76,pumpkin,0.5927501322804449,0.40724986771955507,-0.09758644428781937,1.0975864442878194,0.6903365765682643,-0.6903365765682643,texture-driven
10,bread,28,date,0.5920056471248988,0.4079943528751012,-0.728987290002264,1.728987290002264,1.320992937127163,-1.320992937127163,texture-driven
3,asparagus,39,garlic,0.5917832779617396,0.4082167220382604,-0.7513717334389687,1.7513717334389687,1.3431550114007083,-1.3431550114007083,texture-driven
34,fig,77,rape,0.5912933291270965,0.40870667087290347,0.16512036090503202,0.834879639094968,0.4261729682220645,-0.4261729682220645,texture-driven
52,lettuce,70,pineapple,0.5904976364387029,0.4095023635612971,-0.02493832621059444,1.0249383262105944,0.6154359626492973,-0.6154359626492973,texture-driven
31,egg tart,81,salad,0.5899451115581943,0.4100548884418057,0.5435607951323331,0.45643920486766687,0.04638431642586116,-0.04638431642586116,mixed
27,cucumber,36,french beans,0.5898836844558082,0.4101163155441918,0.045872957161245065,0.9541270428387549,0.5440107272945631,-0.5440107272945631,texture-driven
30,egg,40,ginger,0.5895553635223046,0.41044463647769536,0.8110379040087149,0.1889620959912851,-0.22148254048641025,0.22148254048641025,color-driven
16,cashew,57,noodles,0.5894187348854494,0.4105812651145506,0.3713886523531771,0.6286113476468229,0.2180300825322723,-0.2180300825322723,texture-driven
