patch_id,class_id,class_name,stem,pca_1,pca_2,umap_1,umap_2
train_00000168_c96_00,96,tomato,168,4.481582656177806,-1.0761298541729327,,
train_00000169_c46_00,46,juice,169,3.837679493312994,-6.010834268151988,,
train_00000169_c51_00,51,lemon,169,-1.68497748218239,-1.6624956638850585,,
train_00000169_c51_01,51,lemon,169,-0.827200808908516,2.4447680135266325,,
train_00000170_c8_00,8,biscuit,170,-2.288100336112554,-1.3461091084449275,,
train_00000170_c82_00,82,sauce,170,2.1256281497773126,2.1326660962231414,,
train_00000170_c99_00,99,white button mushroom,170,3.3931191546150687,-0.01832353100880631,,
train_00000171_c27_00,27,cucumber,171,-0.2676285256284402,-5.448500653008991,,
train_00000171_c73_00,73,pork,171,-1.5723400993383352,-0.9024934335123246,,
train_00000171_c80_00,80,rice,171,1.261065107027069,-4.996154706687381,,
train_00000171_c88_00,88,snow peas,171,2.04760445492736,-2.3907888420004904,,
train_00000171_c91_00,91,spring onion,171,-4.3893902438552725,1.8749623607299324,,
train_00000172_c10_00,10,bread,172,-2.771018777406508,-3.548583720902512,,
train_00000172_c89_00,89,soup,172,-0.907674872902404,-5.04792887436894,,
train_00000173_c21_00,21,chicken duck,173,-0.8216743655864817,-4.8231404754879135,,
train_00000173_c27_00,27,cucumber,173,-3.3512571561696007,0.3715951775829891,,
train_00000173_c27_01,27,cucumber,173,-4.11156720620499,1.2933393379530784,,
train_00000173_c51_00,51,lemon,173,3.5049240022031953,-0.7741824882530087,,
train_00000173_c99_00,99,white button mushroom,173,-0.4886092349772502,-0.36593568227808526,,
train_00000173_c99_01,99,white button mushroom,173,6.7097790473166405,-0.18845803691733667,,
train_00000174_c13_00,13,cake,174,-4.491218379165735,-1.7107883173217848,,
train_00000174_c19_00,19,cheese butter,174,1.591197650144657,0.44011274198820044,,
train_00000174_c23_00,23,cilantro mint,174,2.6401926155998874,-0.6281866251486898,,
train_00000174_c61_00,61,orange,174,6.559914025493799,1.430124623117214,,
train_00000174_c94_00,94,tea,174,-0.36225198275671766,0.7686271857538064,,
train_00000175_c10_00,10,bread,175,-0.27627241493924465,-5.815623529387527,,
train_00000175_c10_01,10,bread,175,1.4643178848686262,-6.517899534101081,,
train_00000175_c10_02,10,bread,175,4.076199375367645,-6.402136907232728,,
train_00000175_c21_00,21,chicken duck,175,4.856147417332266,-5.419465381971374,,
train_00000175_c21_01,21,chicken duck,175,-0.5982587725881334,-5.08493722066534,,
train_00000175_c30_00,30,egg,175,1.222486126241121,-6.435699994972586,,
train_00000175_c30_01,30,egg,175,5.97063267956183,-5.852353226368538,,
train_00000175_c52_00,52,lettuce,175,0.1418392682124042,-5.560748456632927,,
train_00000175_c82_00,82,sauce,175,3.6825629745060806,-5.539842502517335,,
train_00000175_c96_00,96,tomato,175,0.05134731223782076,-5.480019499945765,,
train_00000175_c96_01,96,tomato,175,6.065967673152164,-4.427269433269036,,
train_00000176_c10_00,10,bread,176,0.07943012944582194,1.5462392289041476,,
train_00000176_c10_01,10,bread,176,6.001327730179848,0.6905574813805958,,
train_00000176_c27_00,27,cucumber,176,2.8010723650586784,-0.39368578663341985,,
train_00000176_c52_00,52,lettuce,176,2.035812831686136,1.4927691985666942,,
train_00000176_c60_00,60,onion,176,5.051200111617439,3.7876713943851743,,
train_00000176_c60_01,60,onion,176,6.908652615435967,3.482252340965368,,
train_00000176_c92_00,92,steak,176,0.6911367632123762,-0.14004403122584005,,
train_00000176_c96_00,96,tomato,176,7.565727839576791,-0.027020823765855097,,
train_00000177_c45_00,45,ice cream,177,7.218424474750435,-7.192022891938287,,
train_00000177_c80_00,80,rice,177,2.6366766458555175,-6.954377292281973,,
train_00000178_c11_00,11,broccoli,178,-5.024409496295122,1.6028649187891317,,
train_00000178_c15_00,15,carrot,178,1.5389580468046822,-3.0078535513123326,,
train_00000178_c73_00,73,pork,178,-2.7940939313626547,-0.48188418687466017,,
train_00000178_c74_00,74,potato,178,0.6755994680930066,0.37093762892799437,,
train_00000178_c74_01,74,potato,178,5.596119104219696,3.5961574585557776,,
train_00000178_c92_00,92,steak,178,-4.550155295500284,0.07021248326825714,,
train_00000179_c11_00,11,broccoli,179,-2.803900653673945,-2.7112115063575404,,
train_00000179_c23_00,23,cilantro mint,179,-3.129027129887635,-0.861838648085687,,
train_00000179_c35_00,35,fish,179,-4.834954681180299,-1.2464967978017771,,
train_00000179_c51_00,51,lemon,179,-2.463807601355099,-1.1440995155868217,,
train_00000179_c92_00,92,steak,179,0.23472995397270668,-2.0855998070290855,,
train_00000179_c92_01,92,steak,179,4.788229246901138,-2.064758387343356,,
train_00000180_c23_00,23,cilantro mint,180,-6.544930733298311,1.854840965014233,,
train_00000180_c51_00,51,lemon,180,0.76559560632764,-3.225749350881878,,
train_00000180_c69_00,69,pie,180,-9.250762114952106,4.320023611459056,,
train_00000181_c11_00,11,broccoli,181,1.1982823473252633,3.2185462396956055,,
train_00000181_c21_00,21,chicken duck,181,-1.452596486916095,1.2369864367068575,,
train_00000181_c80_00,80,rice,181,4.740000248166691,2.4069048027297364,,
train_00000181_c96_00,96,tomato,181,3.7159233290820755,1.4534124925893182,,
train_00000182_c36_00,36,french beans,182,-0.2480673489758216,-4.088699829085428,,
train_00000182_c74_00,74,potato,182,4.828596839188328,-7.58343771596152,,
train_00000182_c92_00,92,steak,182,-5.298526385884557,0.4662634502260658,,
train_00000183_c23_00,23,cilantro mint,183,-2.360636515494878,-0.3974558401282971,,
train_00000183_c45_00,45,ice cream,183,-0.37304388208366657,-1.69065157618505,,
train_00000183_c45_01,45,ice cream,183,4.907140658437479,-0.5633563076642764,,
train_00000183_c74_00,74,potato,183,-2.7402259294048577,0.5739966795837032,,
train_00000184_c45_00,45,ice cream,184,-0.8763296698492895,-3.48870825809496,,
train_00000184_c52_00,52,lettuce,184,-0.9921095657589432,0.42845005775275224,,
train_00000184_c69_00,69,pie,184,-1.761466391105888,-1.6912332027877484,,
train_00000184_c74_00,74,potato,184,-3.6882090686467994,-0.15632538674778731,,
train_00000184_c82_00,82,sauce,184,-5.413669903676109,1.1024712950841735,,
train_00000185_c10_00,10,bread,185,0.17402577989213616,-4.482215683706857,,
train_00000185_c68_00,68,pepper,185,-2.14569645138202,-0.4016840817094098,,
train_00000186_c13_00,13,cake,186,-1.076084769556695,1.973943932762362,,
train_00000186_c13_01,13,cake,186,-6.994766857244973,4.300889238466463,,
train_00000186_c51_00,51,lemon,186,1.1489021039348912,1.5633671663128563,,
train_00000187_c3_00,3,asparagus,187,3.395090939432232,-1.1713443594398254,,
train_00000187_c10_00,10,bread,187,-2.9477161441186177,0.2004828261982391,,
train_00000187_c21_00,21,chicken duck,187,2.256731422278045,-1.235410514333217,,
train_00000187_c45_00,45,ice cream,187,-2.5600940739354465,-3.3866159686031403,,
train_00000187_c73_00,73,pork,187,0.8939402314636131,-0.10504987284373887,,
train_00000187_c91_00,91,spring onion,187,2.1728707706135832,-1.2225131324465417,,
train_00000188_c10_00,10,bread,188,4.483923601130331,0.8980828340744291,,
train_00000188_c10_01,10,bread,188,0.3257488118927942,-4.879854751713002,,
train_00000188_c52_00,52,lettuce,188,-0.5085311104920669,-2.499006110576662,,
train_00000188_c52_01,52,lettuce,188,-0.7137359744093131,0.1572005503687484,,
train_00000188_c82_00,82,sauce,188,-0.8943822610041001,-2.764398735128433,,
train_00000188_c82_01,82,sauce,188,-1.747768988419086,-1.682119231919638,,
train_00000188_c96_00,96,tomato,188,2.2095153658491427,-3.634077689584197,,
train_00000188_c96_01,96,tomato,188,4.787757497489445,-0.4405375645888925,,
train_00000189_c21_00,21,chicken duck,189,-6.153829089373618,0.30755016611563546,,
train_00000189_c82_00,82,sauce,189,-4.199406999098106,0.9586325993053162,,
train_00000190_c11_00,11,broccoli,190,-5.7918919655358705,0.19668181736037785,,
train_00000190_c17_00,17,cauliflower,190,0.3787939064166607,-4.970820456775022,,
train_00000190_c62_00,62,other ingredients,190,-2.3952527388887126,-0.42412871372804406,,
train_00000190_c73_00,73,pork,190,-0.4674568300608617,-4.262481035612649,,
train_00000190_c74_00,74,potato,190,0.43151123489873683,-1.2078290272509717,,
train_00000191_c13_00,13,cake,191,-5.038521298229711,0.27455138645817645,,
train_00000191_c19_00,19,cheese butter,191,6.5927599889301005,1.8101769887834742,,
train_00000191_c23_00,23,cilantro mint,191,3.9186281223686863,2.822454055673067,,
train_00000191_c93_00,93,strawberry,191,6.13217819909925,1.7871053800527983,,
train_00000192_c27_00,27,cucumber,192,-3.786286520790374,1.0872502632189915,,
train_00000192_c30_00,30,egg,192,1.5104413251738684,-6.378278165477147,,
train_00000192_c83_00,83,sausage,192,-0.1000003195368647,-1.8752172103089755,,
train_00000192_c92_00,92,steak,192,-2.4094496172890976,-1.2433899770596912,,
train_00000193_c20_00,20,cherry,193,0.8002745060853621,-3.28807816570615,,
train_00000193_c46_00,46,juice,193,3.327484107661492,-6.626743196255221,,
train_00000193_c61_00,61,orange,193,0.9054740387644001,-6.345993636426437,,
train_00000193_c61_01,61,orange,193,3.261341147111247,-6.405616272594038,,
train_00000194_c1_00,1,apple,194,0.6599359511362316,-6.40927434778754,,
train_00000194_c18_00,18,celery stick,194,1.7555875460698669,-5.618967274524201,,
train_00000194_c56_00,56,milkshake,194,-2.648557948502923,-3.5610158179578466,,
train_00000194_c96_00,96,tomato,194,4.007447171902863,-6.7881328294439784,,
train_00000194_c96_01,96,tomato,194,1.40082964597624,-5.509736100626274,,
train_00000194_c96_02,96,tomato,194,0.6430572068636277,-5.45464583539126,,
train_00000194_c96_03,96,tomato,194,3.515249977644195,-6.684080432362137,,
train_00000194_c96_04,96,tomato,194,2.021103659386207,-5.0905381794371065,,
train_00000195_c21_00,21,chicken duck,195,-3.056036187342538,0.17038889283610778,,
train_00000195_c89_00,89,soup,195,-1.9099182172588507,-2.7388039912024587,,
train_00000196_c21_00,21,chicken duck,196,-3.4332755804828943,-1.0264770004033874,,
train_00000196_c82_00,82,sauce,196,1.4509140264714118,-2.275858175488416,,
train_00000197_c51_00,51,lemon,197,0.9944014213880144,1.9180121724836479,,
train_00000197_c51_01,51,lemon,197,4.280926009575777,3.5404288153132835,,
train_00000197_c51_02,51,lemon,197,5.012142096773455,5.390797998608594,,
train_00000197_c51_03,51,lemon,197,5.835534251024169,4.113575566893662,,
train_00000197_c51_04,51,lemon,197,5.304423319943335,5.506881794742895,,
train_00000197_c82_00,82,sauce,197,1.9229826571185664,0.6205959610709192,,
train_00000197_c82_01,82,sauce,197,1.0907371775759167,-1.4772373211673504,,
train_00000198_c11_00,11,broccoli,198,-5.782458514111201,0.9550106551666698,,
train_00000198_c74_00,74,potato,198,4.313305460406798,-7.390103682825097,,
train_00000198_c92_00,92,steak,198,-6.39561405572105,2.568507779258825,,
train_00000199_c3_00,3,asparagus,199,1.0486656875152038,-5.192524576099624,,
train_00000199_c35_00,35,fish,199,0.3384378503844301,-5.453429546921389,,
train_00000199_c51_00,51,lemon,199,0.8399321390965541,-5.377575729065797,,
train_00000199_c51_01,51,lemon,199,-0.47131378385573097,-4.796782823614065,,
train_00000199_c80_00,80,rice,199,2.088464113879642,-6.51452863824048,,
train_00000200_c11_00,11,broccoli,200,-3.3495450470563806,3.6989257612769997,,
train_00000200_c21_00,21,chicken duck,200,-6.004022338498696,1.8057155037508321,,
train_00000200_c80_00,80,rice,200,1.3724674402099808,-2.346571877475195,,
train_00000200_c82_00,82,sauce,200,3.512215413340173,0.872096648447606,,
train_00000201_c10_00,10,bread,201,0.5037026018459756,-1.7620888016408551,,
train_00000201_c23_00,23,cilantro mint,201,5.306797323855133,4.330663228378037,,
train_00000201_c27_00,27,cucumber,201,1.7918185399028361,-3.49864380746311,,
train_00000201_c45_00,45,ice cream,201,5.383683815264568,-3.74007581243803,,
train_00000201_c50_00,50,lamb,201,-3.6152384719456636,0.504152658189887,,
train_00000201_c51_00,51,lemon,201,3.0194840687889193,1.9515479130369395,,
train_00000201_c60_00,60,onion,201,-1.847155248543034,-1.1396134087034362,,
train_00000201_c69_00,69,pie,201,-2.0657069773106715,-0.8743686264873125,,
train_00000201_c96_00,96,tomato,201,-5.565421398080539,2.195339343118195,,
train_00000201_c96_01,96,tomato,201,-2.744080933312841,-1.015678208956035,,
train_00000202_c11_00,11,broccoli,202,-3.6820508928173927,4.226508433963595,,
train_00000202_c30_00,30,egg,202,1.0638307091155874,5.4515454808962485,,
train_00000202_c92_00,92,steak,202,-4.1784431805021915,2.4249836543750836,,
train_00000202_c101_00,101,wine,202,0.36646734311099494,3.4390653222107903,,
train_00000203_c11_00,11,broccoli,203,-4.430061836042617,2.0128616462502076,,
train_00000203_c21_00,21,chicken duck,203,-4.335886893546733,0.20410877013207732,,
train_00000204_c42_00,42,green beans,204,-6.396084990113895,2.0076692701652603,,
train_00000204_c45_00,45,ice cream,204,-0.5177155721267143,-4.809518777079379,,
train_00000204_c73_00,73,pork,204,-7.947274337669098,2.7280835996525865,,
train_00000205_c35_00,35,fish,205,-4.367733399499888,2.5013731988341155,,
train_00000205_c53_00,53,mango,205,-2.5318078073710026,-1.880062235305409,,
train_00000206_c27_00,27,cucumber,206,-4.014308757942743,4.320117971355081,,
train_00000206_c68_00,68,pepper,206,-1.2031158093269276,-0.10666928651536488,,
train_00000206_c69_00,69,pie,206,0.47526826978745407,0.07607313936492888,,
train_00000206_c82_00,82,sauce,206,-5.1356425604973435,0.7427804745069256,,
train_00000207_c11_00,11,broccoli,207,-2.686933881517858,-2.286272230313916,,
train_00000207_c15_00,15,carrot,207,-3.6417700090150373,-1.5411617848756776,,
train_00000207_c92_00,92,steak,207,-2.553234545226108,-2.2742042306612302,,
train_00000208_c15_00,15,carrot,208,-1.1360112713422386,-3.0070528663663967,,
train_00000208_c15_01,15,carrot,208,4.002492334906685,-2.2106710883985703,,
train_00000208_c74_00,74,potato,208,-0.17795027800839405,-4.876724922164637,,
train_00000208_c74_01,74,potato,208,5.378625940834847,-3.0962481929429795,,
train_00000208_c92_00,92,steak,208,-5.828035178575215,0.7118012957065742,,
train_00000208_c92_01,92,steak,208,3.173952729804673,-2.0029473582015758,,
train_00000209_c25_00,25,corn,209,-0.3053363684021555,-4.868964283327712,,
train_00000209_c73_00,73,pork,209,-1.278949229159836,-4.242596742812886,,
train_00000209_c74_00,74,potato,209,1.8593558011776092,-6.617041355697062,,
train_00000210_c45_00,45,ice cream,210,1.5917294375883586,-1.561138839428294,,
train_00000210_c93_00,93,strawberry,210,1.3789172160462393,1.4469102277889312,,
train_00000210_c93_01,93,strawberry,210,2.29400258206501,1.6610586607822033,,
train_00000211_c46_00,46,juice,211,-2.72679341272225,0.6240625525250582,,
train_00000211_c46_01,46,juice,211,4.158591794427417,1.2826882495049794,,
train_00000211_c46_02,46,juice,211,6.690076033696485,3.8616781523626456,,
train_00000211_c93_00,93,strawberry,211,-5.8266349603401135,3.733914224683274,,
train_00000212_c13_00,13,cake,212,-2.0403277696518813,1.3555374943977612,,
train_00000212_c45_00,45,ice cream,212,-0.2335909292746662,3.9342837767714833,,
train_00000212_c78_00,78,raspberry,212,-3.6504229355218465,2.3982889854087217,,
train_00000212_c93_00,93,strawberry,212,4.255757834344697,1.5487556478910356,,
train_00000212_c93_01,93,strawberry,212,-0.9032577850895158,1.6478992898989906,,
train_00000212_c93_03,93,strawberry,212,6.36390063554205,5.301814411093376,,
train_00000213_c3_00,3,asparagus,213,-5.986420910765081,0.7210610026647783,,
train_00000213_c3_01,3,asparagus,213,-5.160684034960422,1.0727762805507572,,
train_00000213_c82_00,82,sauce,213,-1.2738083603924524,-4.283913694699411,,
train_00000213_c82_01,82,sauce,213,-0.984829930909663,-0.30228188496008845,,
train_00000213_c82_02,82,sauce,213,2.284521642880721,-0.8702825993061518,,
train_00000214_c11_00,11,broccoli,214,-3.4645296780831742,0.5877669060049903,,
train_00000214_c57_00,57,noodles,214,2.3244813454909217,-4.5937406595374615,,
train_00000214_c57_01,57,noodles,214,-0.2873607096435512,0.38907244036338223,,
train_00000214_c57_02,57,noodles,214,5.306952603592599,5.711689418058429,,
train_00000214_c82_00,82,sauce,214,-2.338267767836274,-2.6680526426543185,,
train_00000215_c9_00,9,blueberry,215,-1.9793704385601114,0.6533443605179214,,
train_00000215_c9_01,9,blueberry,215,-2.4919443799268133,1.918395441921249,,
train_00000215_c9_02,9,blueberry,215,-1.7671345007798422,0.14488950901380143,,
train_00000215_c45_00,45,ice cream,215,-2.359263267198101,0.46456472426538625,,
train_00000216_c15_00,15,carrot,216,6.550772104821641,1.612995774747008,,
train_00000216_c23_00,23,cilantro mint,216,9.277295004052505,3.772806308282884,,
train_00000216_c42_00,42,green beans,216,-3.019636259956444,0.3936745862370649,,
train_00000216_c74_00,74,potato,216,3.628832966561925,0.30147631526385155,,
train_00000216_c74_01,74,potato,216,2.058563688687765,2.4604195180212103,,
train_00000216_c74_02,74,potato,216,4.305145879311025,1.1610033519437788,,
train_00000216_c92_00,92,steak,216,-2.784420582462128,-1.5428064960505905,,
train_00000216_c92_01,92,steak,216,2.4581685688843637,4.4853676655006565,,
train_00000217_c35_00,35,fish,217,-0.618251096410106,-1.4048489962104678,,
train_00000217_c35_01,35,fish,217,1.206613900103175,-2.1824729556251694,,
train_00000217_c35_02,35,fish,217,2.4806911873831945,-0.14062919864644963,,
train_00000217_c35_03,35,fish,217,2.660936011855484,0.47524729009885913,,
train_00000217_c60_00,60,onion,217,-0.5000234889108012,-0.2670626710093167,,
train_00000217_c60_01,60,onion,217,-0.5923481957696108,-0.3158209956837721,,
train_00000217_c60_02,60,onion,217,0.3471335736246459,-0.5964869583603256,,
train_00000217_c60_03,60,onion,217,7.821008437815037,0.5875899811001708,,
train_00000217_c73_00,73,pork,217,-4.355159022186314,-0.6289769225728736,,
train_00000217_c82_00,82,sauce,217,-0.039646518752754045,0.18611210625717867,,
train_00000218_c15_00,15,carrot,218,-0.25851993853609195,-3.053092171447478,,
train_00000218_c73_00,73,pork,218,-1.6547989978073125,-2.91563536108505,,
train_00000218_c80_00,80,rice,218,2.9017412736021067,-0.09801061993259527,,
train_00000218_c80_01,80,rice,218,1.2991172383490857,0.44626965616282593,,
train_00000219_c21_00,21,chicken duck,219,3.10209163877344,-5.845550775675372,,
train_00000219_c25_00,25,corn,219,1.5728464501312769,-5.683871486296227,,
train_00000219_c74_00,74,potato,219,2.406550855927042,-5.384515968620221,,
train_00000220_c40_00,40,ginger,220,0.6314388170773511,-6.021957825877113,,
train_00000220_c73_00,73,pork,220,-0.41612417923693507,-3.1092677634166055,,
train_00000220_c83_00,83,sausage,220,1.0503781636672536,-5.754538275805384,,
train_00000221_c21_00,21,chicken duck,221,-4.434587569871276,-1.6895704292119798,,
train_00000221_c64_00,64,pasta,221,-3.2023244084589058,-2.778192463147147,,
train_00000221_c81_00,81,salad,221,-5.896874756170949,0.8594336712717766,,
train_00000222_c11_00,11,broccoli,222,-2.2944957091608553,-3.704090187875031,,
train_00000222_c25_00,25,corn,222,-0.6838078365627435,-4.420332089947236,,
train_00000222_c80_00,80,rice,222,3.6210195764527833,-4.4062762940769415,,
train_00000222_c82_00,82,sauce,222,2.7781687408079643,-6.714884241883208,,
train_00000223_c15_00,15,carrot,223,-1.6020925951909066,-2.1137466091318893,,
train_00000223_c23_00,23,cilantro mint,223,-4.801819916359339,0.0894698085633813,,
train_00000223_c38_00,38,fried meat,223,-5.725447082681847,1.505480311308859,,
train_00000223_c74_00,74,potato,223,-4.06668106005866,-1.707398773419226,,
train_00000224_c13_00,13,cake,224,2.076796891557175,0.6315800566929425,,
train_00000224_c20_00,20,cherry,224,-0.06399502072977216,1.3252008117183633,,
train_00000224_c20_01,20,cherry,224,0.580880061412502,1.1549948410484383,,
train_00000224_c20_02,20,cherry,224,4.934298447399422,2.382664188456383,,
train_00000224_c20_03,20,cherry,224,6.285097038724231,2.0734574320304517,,
train_00000224_c45_00,45,ice cream,224,0.48350661480342894,-1.116449022975791,,
train_00000225_c10_00,10,bread,225,1.967989358101738,-0.19808314951786346,,
train_00000225_c52_00,52,lettuce,225,5.543462192626393,6.5366141944826435,,
train_00000225_c92_00,92,steak,225,2.3035159024515184,3.5685163275166665,,
train_00000225_c96_00,96,tomato,225,5.606639316362448,-0.4664800295425719,,
train_00000226_c8_00,8,biscuit,226,2.5819805509714104,5.282102030723221,,
train_00000226_c24_00,24,coffee,226,0.6237938359101423,-1.839622732977255,,
train_00000226_c82_00,82,sauce,226,4.085707613376076,8.173211712308158,,
train_00000227_c18_00,18,celery stick,227,2.4179094273415567,2.4059546040734183,,
train_00000227_c21_00,21,chicken duck,227,-5.854225764957178,3.3064279761491395,,
train_00000227_c82_00,82,sauce,227,4.394224407000665,5.124530171961416,,
train_00000228_c10_00,10,bread,228,-1.3858637468967405,-3.988469843694912,,
train_00000228_c10_01,10,bread,228,-3.4964901323491073,-2.3192578853139962,,
train_00000228_c10_02,10,bread,228,4.509337736682678,-1.271607182092762,,
train_00000228_c19_00,19,cheese butter,228,1.8517979345829607,-2.6621712842791445,,
train_00000228_c46_00,46,juice,228,10.104910691828529,-6.929646655326192,,
train_00000228_c82_00,82,sauce,228,-3.26070742393036,-1.931021862905779,,
train_00000228_c96_00,96,tomato,228,-4.942431072102377,-0.4365313202387173,,
train_00000229_c30_00,30,egg,229,1.7717509674481935,-7.073149155293832,,
train_00000229_c73_00,73,pork,229,-3.267139787246003,-2.351165798480325,,
train_00000230_c10_00,10,bread,230,-2.9756623090860805,-1.554431165651935,,
train_00000230_c19_00,19,cheese butter,230,5.153610210462145,3.0138166598723424,,
train_00000230_c21_00,21,chicken duck,230,-0.11055174173550437,0.17948561366270852,,
train_00000230_c25_00,25,corn,230,-2.1537916174650875,-2.8673849469661645,,
train_00000230_c96_00,96,tomato,230,-3.8016095652504593,-1.6070065955373456,,
train_00000231_c46_00,46,juice,231,-1.418317917852568,-1.3303158406524271,,
train_00000231_c51_00,51,lemon,231,-2.8063279458209696,-0.5718804934830836,,
train_00000232_c13_00,13,cake,232,1.5733513321024108,-6.9108496324962045,,
train_00000232_c93_00,93,strawberry,232,-6.246467747884959,1.0387993939955487,,
train_00000233_c10_00,10,bread,233,-1.098359126614239,-1.1792747793380558,,
train_00000233_c25_00,25,corn,233,-3.6641075345926035,-1.1362926400264097,,
train_00000233_c92_00,92,steak,233,-3.8344038917656413,-1.7818639546529675,,
train_00000234_c21_00,21,chicken duck,234,-3.012230579455808,-0.549440179124064,,
train_00000234_c21_01,21,chicken duck,234,-3.3101111466969915,1.1241496058418332,,
train_00000234_c21_02,21,chicken duck,234,-1.9458366207810633,-0.24493803085858717,,
train_00000234_c23_00,23,cilantro mint,234,-4.031585051290591,0.3996725155639512,,
train_00000234_c82_00,82,sauce,234,-0.9189523815825347,-2.8925101089544163,,
train_00000235_c15_00,15,carrot,235,0.3186588376152576,-5.579500899711178,,
train_00000235_c15_01,15,carrot,235,-0.8020272677471841,-2.30633132803247,,
train_00000235_c69_00,69,pie,235,-4.23075478582821,-0.73161334919846,,
train_00000235_c92_00,92,steak,235,-0.5757989121624233,-2.3296610885588653,,
train_00000236_c4_00,4,avocado,236,-2.398735895006838,-2.967164418542284,,
train_00000236_c4_01,4,avocado,236,-3.236360779669022,-2.475418141911379,,
train_00000236_c96_00,96,tomato,236,5.115384349422641,-2.61463077227652,,
train_00000236_c96_01,96,tomato,236,2.190767782288693,-5.143794698445522,,
train_00000236_c96_02,96,tomato,236,2.956665177026963,-4.783807974847548,,
train_00000236_c96_03,96,tomato,236,1.1605275689250367,-4.952076012726351,,
train_00000236_c96_04,96,tomato,236,4.625084032690715,-3.930533832701106,,
train_00000236_c96_05,96,tomato,236,3.0182502611565925,-3.695918037653524,,
train_00000237_c46_00,46,juice,237,-3.4544115168119176,-2.7977926959229693,,
train_00000237_c61_00,61,orange,237,-1.4996160249161194,-0.7054260333145522,,
train_00000238_c3_00,3,asparagus,238,-2.0354846212724826,4.5225978416388575,,
train_00000238_c3_01,3,asparagus,238,5.832520096208507,-0.6986752277036818,,
train_00000238_c3_02,3,asparagus,238,5.889897637732791,1.0167152585515533,,
train_00000238_c3_03,3,asparagus,238,5.551796886478578,2.6021242719773365,,
train_00000238_c21_00,21,chicken duck,238,-2.264464396763423,0.27867400313794055,,
train_00000238_c80_00,80,rice,238,0.18514170968792346,-5.834418474512223,,
train_00000239_c11_00,11,broccoli,239,-0.9621759576408214,-3.845179940863819,,
train_00000239_c15_00,15,carrot,239,1.4341060457650832,-4.584105011652008,,
train_00000239_c69_00,69,pie,239,-2.4110257570825984,-2.9969099984057244,,
train_00000239_c74_00,74,potato,239,2.8200726624529264,-6.5581443045892405,,
train_00000240_c21_00,21,chicken duck,240,3.4047287842851097,2.7788087042596095,,
train_00000240_c21_01,21,chicken duck,240,6.716995521016876,1.7377491684420938,,
train_00000240_c23_00,23,cilantro mint,240,-2.4968218278872993,0.873848147830395,,
train_00000240_c64_00,64,pasta,240,-2.3257915759969388,0.8475918588912426,,
train_00000240_c96_00,96,tomato,240,-1.7485295124268965,-0.4743169023635203,,
train_00000240_c96_01,96,tomato,240,7.346628744855306,1.1391373486190852,,
train_00000240_c96_02,96,tomato,240,8.090203007021723,0.5961544043714685,,
train_00000240_c96_03,96,tomato,240,7.977236954539206,2.1190568845598086,,
train_00000241_c23_00,23,cilantro mint,241,-0.30303670488698126,4.59382595126134,,
train_00000241_c25_00,25,corn,241,-3.208489144764622,-1.2152958139411016,,
train_00000241_c36_00,36,french beans,241,0.8041255852399378,-0.9936731396664896,,
train_00000241_c92_00,92,steak,241,-6.852705910623654,1.361102009892912,,
train_00000242_c9_00,9,blueberry,242,-0.217663962426108,1.401616696466785,,
train_00000242_c9_01,9,blueberry,242,-1.0000350156935736,3.605749568324726,,
train_00000242_c9_02,9,blueberry,242,-0.07924394410803956,0.0557413467537125,,
train_00000242_c9_03,9,blueberry,242,2.13970395859755,3.403104810819762,,
train_00000242_c9_04,9,blueberry,242,3.9886867451001367,0.9492385397289868,,
train_00000242_c9_05,9,blueberry,242,2.1478765808242692,3.5864092836800174,,
train_00000242_c9_06,9,blueberry,242,3.271462771990321,4.272366065534336,,
train_00000242_c9_07,9,blueberry,242,4.140005007241005,4.845564731925468,,
train_00000242_c9_08,9,blueberry,242,5.530119198392035,4.571271662342914,,
train_00000242_c10_00,10,bread,242,0.4373372106344294,-1.2834574536168064,,
train_00000242_c19_00,19,cheese butter,242,6.680262445666602,0.900948302137853,,
train_00000242_c23_00,23,cilantro mint,242,3.6967223184114424,3.1414414553889003,,
train_00000242_c45_00,45,ice cream,242,-2.590883257584236,-1.2730411812542624,,
train_00000243_c25_00,25,corn,243,-2.6795486662913333,0.4173999774884306,,
train_00000243_c35_00,35,fish,243,-4.0195458595141655,-0.063647817468484,,
train_00000243_c74_00,74,potato,243,-1.426105655832609,-1.1856669539322517,,
train_00000244_c10_00,10,bread,244,-3.915134854444643,-1.5302672800213657,,
train_00000244_c25_00,25,corn,244,4.511630329088351,-0.7782235166198622,,
train_00000244_c67_00,67,pear,244,-3.1052160747668025,3.0307219060410002,,
train_00000244_c74_00,74,potato,244,-4.745183743030831,2.3290243878494485,,
train_00000245_c9_00,9,blueberry,245,3.2718409291870665,0.8459959778513055,,
train_00000245_c9_01,9,blueberry,245,2.67933066308226,1.7912894720536834,,
train_00000245_c9_02,9,blueberry,245,2.8715402808626846,3.3704317949629963,,
train_00000245_c9_03,9,blueberry,245,4.213128195122242,2.8076541307751537,,
train_00000245_c9_04,9,blueberry,245,6.755706612549597,3.1483544834381063,,
train_00000245_c9_05,9,blueberry,245,7.514044075675876,3.78292216812223,,
train_00000245_c9_06,9,blueberry,245,7.176939296558969,4.878573310952844,,
train_00000245_c9_07,9,blueberry,245,7.453064685840497,3.7478844552797304,,
